,text,polarity,subjectivity,date,sentiment
235,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:39:07,neutral
236,"RT @AliAlhouli: اعلانات الاسبوع القادم حفله 
#earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEV…",0.0,0.0,2018-02-03 13:38:29,neutral
237,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:36:28,neutral
238,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:36:13,neutral
239,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:34:48,neutral
240,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:32:41,neutral
241,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:31:57,neutral
242,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:31:21,neutral
243,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:30:55,neutral
244,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:30:41,neutral
245,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:30:34,neutral
246,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:30:10,neutral
247,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:29:17,neutral
248,"اعلانات الاسبوع القادم حفله 
#earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY… https://t.co/UOx2NFPvje",0.0,0.0,2018-02-03 13:29:16,neutral
249,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:28:29,neutral
250,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:25:54,neutral
251,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:25:43,neutral
252,"#earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR… https://t.co/SrqyBjHeG9",0.0,0.0,2018-02-03 13:25:07,neutral
253,"Disney Walt Co Disney Com $DIS Holder Kings Point Capital Management Raised Position by $540,470 ...",0.0,0.0,2018-02-03 13:23:43,neutral
254,Orca Investment Management Lowered Walt Disney Co $DIS Holding By $2.80 Million https://t.co/X2Fzj6Krpy,0.0,0.0,2018-02-03 13:19:58,neutral
255,BidaskClub top 50 #StronglyBought $BSBR $AMTD $IAC $BBD $BBT $FITB $FISV $AFL $HUM $APC $BAP $TS $ITUB $BAC $PBR-A… https://t.co/8mD3ifQIlX,0.5,0.5,2018-02-03 13:00:03,positive
256,"RT @PlanetZiggurat: 🚀TELEGRAM BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG🚀
 https://t.co/SuzEru4vOX     $AMZN $EBAY $MELI $ETSY $QVCA $BABA $W…",0.0,0.0,2018-02-03 12:42:43,neutral
257,"RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/SuzEru4vOX … …
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB…",0.0,0.0,2018-02-03 12:40:28,neutral
258,"RT @PlanetZiggurat: 🚀TELEGRAM BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG🚀
 https://t.co/SuzEru4vOX …     $AMZN $EBAY $MELI $ETSY $QVCA $BABA…",0.0,0.0,2018-02-03 12:38:59,neutral
259,"RT @PlanetZiggurat: Crypto ruling even in lawyers heads!!!  https://t.co/VOEUjnISk5  Buy Ziggurats 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WM…",0.0,0.0,2018-02-03 12:36:43,neutral
260,Caprock Group Has Increased Its Disney Walt Co $DIS Stake https://t.co/HpgQ6zGi6S,0.0,0.0,2018-02-03 12:30:28,neutral
261,"RT @PlanetZiggurat: 🚀TELEGRAM BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG🚀
 https://t.co/SuzEru4vOX … …     $AMZN $EBAY $MELI $ETSY $QVCA $BAB…",0.0,0.0,2018-02-03 12:29:35,neutral
262,RT @PlanetZiggurat: 🚀ZIGGURAT TELEGRAM BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG🚀  https://t.co/AHw2myuaQn   $AMZN $EBAY $MELI $ETSY $QVCA $…,0.0,0.0,2018-02-03 12:25:56,neutral
263,"RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/SuzEru4vOX … … …
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $…",0.0,0.0,2018-02-03 12:21:54,neutral
264,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-03 12:11:29,neutral
265,$BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE… https://t.co/UBnigmYs2u,0.0,0.0,2018-02-03 12:09:56,neutral
266,"As Walt Disney Co. $DIS Stock Price Declined, Diamond Hill Capital Management Has Increased Its Stake ...",0.0,0.0,2018-02-03 12:05:27,neutral
267,Wealth Enhancement Advisory Services Increased Its Disney Walt Co $DIS Holding https://t.co/gDvBGFKZcR,0.0,0.0,2018-02-03 12:04:15,neutral
268,Blb&amp;B Advisors Has Upped Disney Walt Co $DIS Holding https://t.co/8PsTkDpaIJ,0.0,0.0,2018-02-03 11:35:52,neutral
269,"RT @PlanetZiggurat: Ziggurat Telegram Link 40 ZIG Bounty !   https://t.co/AHw2myuaQn
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT…",0.0,0.0,2018-02-03 11:30:18,neutral
270,"As Disney Walt Co $DIS Market Valuation Declined, Holder Chartist Has Trimmed Its Stake by $2.37 Million ...",0.0,0.0,2018-02-03 11:28:44,neutral
271,"RT @PlanetZiggurat: TELEGRAM BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG
https://t.co/AHw2myuaQn  #telegramico #telegram @telegram #planetzigg…",0.0,0.0,2018-02-03 11:23:22,neutral
272,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG #bounty 
https://t.co/KGn0Md6BhX #telegramico #telegram @telegram #p…",0.0,0.0,2018-02-03 11:18:18,neutral
273,"RT @PlanetZiggurat: N-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG #bounty 
https://t.co/KGn0Md6BhX  #telegramico #telegram @telegram #p…",0.0,0.0,2018-02-03 11:17:25,neutral
274,"RT @PlanetZiggurat: Ziggurat Telegram Link 40 ZIG Bounty !   https://t.co/AHw2myuaQn 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT…",0.0,0.0,2018-02-03 11:15:32,neutral
275,Oakwood Capital Management Upped Disney Walt Co $Holding Co $DIS Stake https://t.co/zedrYaAD2l,0.0,0.0,2018-02-03 11:15:24,neutral
276,RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/AHw2myuaQn   $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WF…,0.0,0.0,2018-02-03 11:12:55,neutral
277,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-03 11:10:50,neutral
278,Walt Disney Co $DIS Holdings Boosted by Iberiabank Corp https://t.co/Yjm2sLwyYf,0.0,0.0,2018-02-03 11:06:30,neutral
279,Hartland &amp; Co. LLC Lowers Position in Walt Disney Co $DIS https://t.co/ALjb6IcLtE,0.0,0.0,2018-02-03 11:03:29,neutral
280,"RT @PlanetZiggurat: Ziggurat https://t.co/EK9GbneroN 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.0,2018-02-03 11:02:09,neutral
281,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5 is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWT…",0.0,0.5,2018-02-03 11:01:17,neutral
282,"RT @PlanetZiggurat: Ziggurat and https://t.co/VOEUjnISk5 bounty   
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $G…",0.0,0.0,2018-02-03 11:00:30,neutral
283,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo  🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $…",0.0,1.0,2018-02-03 10:59:43,neutral
284,"RT @PlanetZiggurat: 🔥 There is only one stable cryptocurrency Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $B…",0.0,1.0,2018-02-03 10:58:46,neutral
285,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST…",0.0,1.0,2018-02-03 10:56:33,neutral
286,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 10:55:07,neutral
287,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 10:54:30,neutral
288,"Strategic Advisors Has Decreased Position in Walt Disney Co $DIS by $588,392 as Shares Declined ...",-0.4,0.7,2018-02-03 10:54:08,negative
289,Do you know that #WallStreet price for $DIS is $110.32 https://t.co/AmGTP34bMt,0.0,0.0,2018-02-03 10:54:02,neutral
290,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 10:53:47,neutral
291,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 10:52:02,neutral
292,$DIS has a Return On Assets of 9.37%. This is amongst the best returns in the industry. The industry average is ...… https://t.co/m0XkLYupqH,0.425,0.35,2018-02-03 10:51:06,positive
293,"Evergreen Capital Management LLC Acquires 7,411 Shares of Walt Disney Co $DIS https://t.co/tye57hSJhT",0.0,0.0,2018-02-03 10:43:33,neutral
294,Morgan Stanley Boosts Walt Disney $DIS Price Target to $130.00 https://t.co/2USH1vvyJU,0.0,0.0,2018-02-03 10:40:55,neutral
295,"Destination Wealth Management Purchases 8,266 Shares of Walt Disney Co $DIS https://t.co/d4mVWTPgQ7",0.0,0.0,2018-02-03 10:25:47,neutral
296,Dai Ichi Life Insurance Company Ltd Has $17.78 Million Stake in Walt Disney Co $DIS https://t.co/M8GQG9pOvU,0.0,0.0,2018-02-03 10:22:59,neutral
297,"$DIS technical alerts: 50 DMA Support, Bollinger Band Squeeze, Non-ADX 1,2,3,4 Bullish, and Cup wi... https://t.co/sW0N421P3N",0.0,0.1,2018-02-03 10:12:26,neutral
298,"RT @politicalHEDGE: Entered The Zeitgeist on January 15, 2018@3:44 pm

Disney CEO Robert Iger saw compensation decline to ONLY $36.3 millio…",0.0,1.0,2018-02-03 09:47:49,neutral
299,"Entered The Zeitgeist on January 15, 2018@3:44 pm

Disney CEO Robert Iger saw compensation decline to ONLY $36.3 mi… https://t.co/4qd0Dran4I",0.0,1.0,2018-02-03 09:42:28,neutral
300,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST…",0.0,1.0,2018-02-03 09:42:12,neutral
301,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 09:40:46,neutral
302,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 09:40:10,neutral
303,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 09:38:04,neutral
304,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 09:36:57,neutral
305,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 09:34:42,neutral
306,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 09:19:22,neutral
307,"RT @PlanetZiggurat: N-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG #bounty 
https://t.co/KGn0Md6BhX  #telegramico #telegram @telegram #p…",0.0,0.0,2018-02-03 09:16:55,neutral
308,"RT @PlanetZiggurat: Ziggurat Telegram Link 40 ZIG Bounty !   https://t.co/AHw2myuaQn 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT…",0.0,0.0,2018-02-03 09:16:34,neutral
309,RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/AHw2myuaQn   $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WF…,0.0,0.0,2018-02-03 09:16:15,neutral
310,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-03 09:16:01,neutral
311,"Entered The Zeitgeist on November 9, 2017@3:14 pm

.@ESPN expected to layoff another 100 on-air talents during the… https://t.co/gzOoFd4Hm3",-0.1,0.4,2018-02-03 09:09:48,negative
312,#Disney CEO Robert Iger saw compensation decline to ONLY $36.3 million in 2017 $DIS https://t.co/nIVpGA1ot1,0.0,1.0,2018-02-03 09:04:31,neutral
313,".@ESPN chief John Skipper, resigns, citing 'substance addiction' $DIS https://t.co/sx4m8yLhrz #afp #sports",0.0,0.0,2018-02-03 08:57:10,neutral
314,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 08:47:10,neutral
315,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze     $AMZN $EBAY $MELI $ETSY $QVC…,0.0,0.0,2018-02-03 08:28:42,neutral
316,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 08:23:32,neutral
317,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 08:23:30,neutral
318,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 08:23:22,neutral
319,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 08:23:18,neutral
320,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 08:22:45,neutral
321,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 08:20:22,neutral
322,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 08:20:05,neutral
323,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 08:19:02,neutral
324,Wondering about risks of $DIS? The 21-day volatility is 5.04% https://t.co/bVjWdRHkBk,0.0,0.0,2018-02-03 08:17:02,neutral
325,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 08:09:16,neutral
326,"RT TopFiveTraders ""Trade like a pro with these amazing scans https://t.co/TB5NzKUqqY #NASDAQ, #NYSE, $DIS, $INTC,… https://t.co/Zm7nMmty6V",0.6,0.9,2018-02-03 08:00:57,positive
327,Walt Disney $DIS has little Margin of Safety for Value Investors before earnings Tuesday AMC https://t.co/9j6QyShf7o https://t.co/mIHy8QHg3D,-0.1875,0.5,2018-02-03 08:00:24,negative
328,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 07:00:42,neutral
329,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 07:00:14,neutral
330,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 06:59:38,neutral
331,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 06:58:34,neutral
332,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 06:56:39,neutral
333,"RT @lolaperez0211: Market cap of the world’s most valuable companies

#dow #nasdaq #nyse #SP500 #CAC40 #FTSE #nikkei 
$AAPL $AMZN $XOM $GOO…",0.5,0.5,2018-02-03 06:44:54,positive
334,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-03 06:21:06,neutral
335,RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/AHw2myuaQn   $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WF…,0.0,0.0,2018-02-03 06:20:16,neutral
336,"RT @PlanetZiggurat: Ziggurat and https://t.co/VOEUjnISk5 bounty   
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $G…",0.0,0.0,2018-02-03 06:17:28,neutral
337,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-03 04:47:40,neutral
338,"$DIS has only a medium technical rating, but it does show a decent setup pattern. Prices have been consolidatin ...… https://t.co/hDHYkHTGml",0.0555555555556,0.588888888889,2018-02-03 04:44:06,positive
339,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 04:40:30,neutral
340,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 04:38:53,neutral
341,This is a crazy stat. @GerberKawasaki #espn $dis https://t.co/roqYLA9tYv,-0.6,0.9,2018-02-03 03:51:11,negative
342,$DIS has a poor technical rating and the quality of the setup is also only medium at the moment. Prices have be ...… https://t.co/9HllHgxfWB,-0.133333333333,0.566666666667,2018-02-03 03:48:05,negative
343,"@kidspouseme Thanks for sharing, good read. 
The way I see it $DIS can still launch movies in theatres for years an… https://t.co/Wjhv92aAlJ",0.45,0.4,2018-02-03 03:30:52,positive
344,#Disney buys Rupert Murdoch's 21st Century Fox in $52.4 billion deal that will reshape #Hollywood $DIS https://t.co/KypgD6of0P,0.0,0.0,2018-02-03 03:23:52,neutral
345,"RT @CBOE: #FANG options active: $AAPL, $AMZN, $GOOGL.  Plus $DIS ahead of earnings @AngieMiles &amp; @TradingAd Scott Bauer $CRUS put spread ht…",-0.133333333333,0.6,2018-02-03 03:20:20,negative
346,$DIS @myhedghog cause I know you like this. https://t.co/m0mfb5wolE,0.0,0.0,2018-02-03 02:35:52,neutral
347,@BluegrassCap Starting to like $DIS I see.,0.0,0.1,2018-02-03 02:34:02,neutral
348,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo  🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $…",0.0,1.0,2018-02-03 02:32:18,neutral
349,RT @raymond10mm: $BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMD $TWTR $NFL…,0.0,0.0,2018-02-03 02:26:39,neutral
350,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST…",0.0,1.0,2018-02-03 02:22:44,neutral
351,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 02:22:16,neutral
352,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 02:21:42,neutral
353,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 01:53:27,neutral
354,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 01:52:14,neutral
355,@OphirGottlieb M&amp;A  $dis,0.0,0.0,2018-02-03 01:48:13,neutral
356,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 01:46:24,neutral
357,"We Believe #Wellsfargo Has 
RUN ON The BANK Risk Next Week! $wfc $iep $ms $gs $brk $bac $iep $cmg $crm $dis $googl… https://t.co/pzizIzs1Uf",0.0,0.0,2018-02-03 01:45:08,neutral
358,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 01:44:19,neutral
