,text,polarity,subjectivity,date,sentiment
304,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/o4Gr6sosgD

$NFLX $TSLA $AAPL $AXP $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 19:30:18,positive
305,Goldman Sachs Looks Like a Bargain $GS - https://t.co/N22JMPN0XE,0.0,0.0,2018-02-02 19:27:36,neutral
306,"$GS Goldman Sachs Group, Inc. (The) SEC Filing: Form 424B2 https://t.co/ELVKQERoTZ",-0.1,0.6,2018-02-02 19:26:29,negative
307,I'm checking out $GS #thinkorswim That is one ugly candle https://t.co/ltcmhaQQIh,-0.7,1.0,2018-02-02 19:26:26,negative
308,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 19:25:51,neutral
309,Goldman Sachs Group Inc $GS Expected to Announce Quarterly Sales of $8.70 Billion https://t.co/DcDjZUPgvO #stocks,-0.1,0.4,2018-02-02 19:23:06,negative
310,"$GS:

New Insider Filing on

Executive Vice President - CFO

R. MARTIN CHAVEZ:

https://t.co/qmG7ERpHXr",0.136363636364,0.454545454545,2018-02-02 19:18:16,positive
311,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 19:16:43,positive
312,"Goldman Sachs Group $GS Valuation Declined While Carret Asset Management Lowered by $342,465 Its Position ...",0.0,0.0,2018-02-02 19:15:00,neutral
313,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 19:14:12,neutral
314,"$GS Jan 31, CFO Sells 10289 Shrs; Net: -2.76M; Acq'd: 0; Disp'd: 10289 268.72/s https://t.co/aEV74NbQbw",0.0,0.0,2018-02-02 19:10:07,neutral
315,"$GS 3 year weekly, a random fib coincidence https://t.co/8Fpr5Xx9gu",-0.5,0.5,2018-02-02 19:06:53,negative
316,"$GS Goldman Sachs Group, Inc. (The) SEC Filing: Form 4 https://t.co/24FghEjSXp",-0.1,0.6,2018-02-02 19:06:13,negative
317,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/TgEEu4…,-0.125,0.375,2018-02-02 19:04:34,negative
318,RT @BrandonVanZee: 02/01/18 - View today's #MarketOutlook from @Market_Scholars here: https://t.co/UiQ5lYYdnZ   Discussed: $SPY $IWM $AMZN…,0.0,0.0,2018-02-02 18:56:04,neutral
319,So much for that closing strength in $GS that I noted yesterday. A couple more hours to go. Stops are in.,0.35,0.35,2018-02-02 18:51:03,positive
320,"The #bitcoin correction is the 5th worst % &amp; 6th longest by time ever. Certainly it is brutal, but don't believe th… https://t.co/Uh2SvOxCoo",-0.9375,1.0,2018-02-02 18:45:43,negative
321,"If you are not making money in this market &amp; want consistency, try our team https://t.co/oyfFywNQNq   $FB $NFLX $AMZN $GOOGL $TSLA $AAPL $GS",0.0,0.0,2018-02-02 18:45:08,neutral
322,The $MNI Mcclatchy #shortsqueeze will be massive $MNI debt holders should sell #bond before loses value buy #equity… https://t.co/DqOlzPd1qp,-0.15,0.55,2018-02-02 18:36:00,negative
323,#idea for $MNI debt bond holders sell the bond before loses value buy #equity while $MNI Is still this low More ups… https://t.co/eWCuIr2QWV,0.0666666666667,0.3,2018-02-02 18:35:19,positive
324,"$GS Bot a whack of 267.50 calls.
Cost basis = .07",0.0,0.0,2018-02-02 18:34:03,neutral
325,“One of the best things about $GS is... how supportive people are.” Learn about Gizelle's experience at the firm:… https://t.co/f5q33AgZ7X,0.75,0.65,2018-02-02 18:30:29,positive
326,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/bqV2uiIHGC

$NFLX $TSLA $AAPL $CMG $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 18:30:18,positive
327,$TSLA $GS $NVDA no more momentum,-0.25,0.5,2018-02-02 18:22:44,negative
328,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NTES $GOOGL $BABA $GS $FB",0.4,0.558333333333,2018-02-02 18:15:10,positive
329,RT @Sandro_power: https://t.co/U9wfHSXorE     live stream now                   $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  $AAPL,0.136363636364,0.5,2018-02-02 18:13:59,positive
330,RT @BrandonVanZee: 02/01/18 - View today's #MarketOutlook from @Market_Scholars here: https://t.co/UiQ5lYYdnZ   Discussed: $SPY $IWM $AMZN…,0.0,0.0,2018-02-02 18:11:24,neutral
331,"$TWTR $AAPL $OLED
This would be the time to show interest... Remember when $MSFT was supposedly going for $CRM and… https://t.co/SCrZpDUGDN",0.0,0.0,2018-02-02 18:10:47,neutral
332,"RT @option_snipper: Great day today. Took loss on my $googl er play and $gs calls, while making great profits on $baba puts and $ba calls.…",0.8,0.75,2018-02-02 18:07:12,positive
333,@BrandonVanZee &amp; @davidsettle42 #MarketOutlook videos are spot on! They are #1 in my daily routine &amp; keep me sane i… https://t.co/5oWG3QhGzK,0.0,0.0,2018-02-02 18:05:13,neutral
334,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/XamjfDV3nH $NVDA $TSLA $GS $AAPL $BAC $GOOGL $FB,0.2,0.4,2018-02-02 18:00:42,positive
335,RT @BrandonVanZee: 02/01/18 - View today's #MarketOutlook from @Market_Scholars here: https://t.co/UiQ5lYYdnZ   Discussed: $SPY $IWM $AMZN…,0.0,0.0,2018-02-02 17:59:24,neutral
336,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 17:55:29,neutral
337,"Great day today. Took loss on my $googl er play and $gs calls, while making great profits on $baba puts and $ba cal… https://t.co/o9dOyuJT9S",0.8,0.75,2018-02-02 17:53:48,positive
338,$GS whole week gain = 0.. Next try ~268.50 https://t.co/8nRCJFq1MZ,0.1,0.2,2018-02-02 17:50:26,positive
339,RT @Sandro_power: I just tested the live stream it is working well today so we will do a live stream tonight in about 5 hours fomr this pos…,0.136363636364,0.5,2018-02-02 17:48:48,positive
340,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 17:48:41,positive
341,"$JPM $BAC $GS $MS $C:

Why Tougher Bank Stress Tests May Not Hurt Dividends, Buybacks:

https://t.co/FXyWBoDGEe",0.0,0.0,2018-02-02 17:47:07,neutral
342,@option_snipper Do you think $GS will give us one chance to exit ?,0.0,0.0,2018-02-02 17:40:37,neutral
343,New lows on $GS,0.136363636364,0.454545454545,2018-02-02 17:40:22,positive
344,$GS getting smashed,0.0,0.0,2018-02-02 17:39:51,neutral
345,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-02 17:37:31,neutral
346,"#Stockmarket The market sell-off looks spooky in points, but it is nothing in reality. Look at top Dow stocks $BA -… https://t.co/7Qq03t5Zoz",0.5,0.5,2018-02-02 17:31:16,positive
347,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/nMRIeJlJwa

$NFLX $TSLA $AAPL $COST $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 17:30:20,positive
348,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/TgEEu4…,-0.125,0.375,2018-02-02 17:29:24,negative
349,$XOM may be worst Dow performer but $GS is responsible for the most Dow points down (46 points of Dow's 367 loss at this time).,-0.113888888889,0.584722222222,2018-02-02 17:22:55,negative
350,"$GS is one VOLATILE stock. Its up big one day and down big the next, By contrast $BAC $JPM have hardly any volatility",-0.0894444444444,0.206111111111,2018-02-02 17:19:20,negative
351,@MarcoMNYC @neelkashkari @realDonaldTrump As a former $GS salesman @NeelKashkari does not understand financial anal… https://t.co/hN5kPumrCc,0.0,0.0,2018-02-02 17:15:14,neutral
352,"If you are not making money in this market &amp; want consistency, try our team https://t.co/WTgDWbgXKd   $FB $NFLX $AMZN $AGN $TSLA $AAPL $GS",0.0,0.0,2018-02-02 17:15:12,neutral
353,RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research’s political economist says proposals are immi…,0.0,0.1,2018-02-02 17:14:30,neutral
354,"$AMZN $GS:

Jeff Bezo’s Amazon HQ2 is a ‘money losing investment for taxpayers …:

https://t.co/EbOVa5vit0",0.0,0.0,2018-02-02 17:13:09,neutral
355,"RT @BMisconduct: #LegalQ Fri: Beyond the obvious Moral reasons, is there a Legal Requirement for #MorrisonFoerster to notify potential Asso…",0.05,0.4875,2018-02-02 17:10:11,positive
356,$GS repeating behavior? Personally waiting for MACD to ease off. @elroytrader https://t.co/xjQzVPnvmi,0.0,0.3,2018-02-02 17:09:56,neutral
357,RT @BrandonVanZee: 02/01/18 - View today's #MarketOutlook from @Market_Scholars here: https://t.co/UiQ5lYYdnZ   Discussed: $SPY $IWM $AMZN…,0.0,0.0,2018-02-02 17:08:28,neutral
358,https://t.co/TYBByhE2fu | 42s top5 $FANH $ENVA $AFH $IX $IIPR | top5 mktGain $HDB $ITUB $SAN $DB $GS | top5 mktLoss… https://t.co/7GokhivcGC,0.0,0.0,2018-02-02 17:07:52,neutral
359,$GS took the trading shares off for +$9 per share profit. Have the let it rides left with a break even stop.,0.0,0.0,2018-02-02 17:07:34,neutral
360,"RT @BMisconduct: #LegalQ Fri: Beyond the obvious Moral reasons, is there a Legal Requirement for #MorrisonFoerster to notify potential Asso…",0.05,0.4875,2018-02-02 17:06:53,positive
361,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 17:06:12,positive
362,RT @Sandro_power: I just tested the live stream it is working well today so we will do a live stream tonight in about 5 hours fomr this pos…,0.136363636364,0.5,2018-02-02 17:05:30,positive
363,my goal   for #bitcoin $btcusd  #profit #BTCUSD crypto #cryptocurrencies  $jpm  $ms $GS $CS  $DB $CB $JS $GS… https://t.co/tIVpiohrd8,0.0,0.0,2018-02-02 17:04:55,neutral
364,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 16:57:04,positive
365,$GS getting absolutely brutalized here,0.2,0.9,2018-02-02 16:55:29,positive
366,$GS market leader smashed,0.0,0.0,2018-02-02 16:53:18,neutral
367,RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research’s political economist says proposals are immi…,0.0,0.1,2018-02-02 16:51:15,neutral
368,"$GS beautiful drop, 267.5 Puts from .20 to $1 now. lock profits, rinse and repeat",0.85,1.0,2018-02-02 16:51:01,positive
369,RT @GoldmanSachs: PODCAST: $GS Research on what venture capital firms are focused on and what it means for established companies: https://t…,0.0,0.0,2018-02-02 16:50:37,neutral
370,"RT @btcminer: Obviously $GS analyst Toshiya Hari hasn't been to a Fry's or Best Buy, or checked NewEgg or Amazon.  $AMD and $NVDA GPU suppl…",0.5,0.4,2018-02-02 16:48:45,positive
371,$GS bought at 267.50,0.0,0.0,2018-02-02 16:46:32,neutral
372,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $CMG $GS $FB",0.4,0.558333333333,2018-02-02 16:45:14,positive
373,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 16:44:18,positive
374,RT @Sandro_power: I just tested the live stream it is working well today so we will do a live stream tonight in about 5 hours fomr this pos…,0.136363636364,0.5,2018-02-02 16:44:12,positive
375,#indoor Grow lights #grow #tents suppliers and #dagga #nutrients for #plants --- need #finance on a #growtent ?… https://t.co/f4bwhyBqN9,0.0,0.0,2018-02-02 16:31:38,neutral
376,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/Ndn2ihLGNN

$NFLX $TSLA $AAPL $WMT $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 16:30:21,positive
377,RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research’s political economist says proposals are immi…,0.0,0.1,2018-02-02 16:26:08,neutral
378,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/TgEEu4…,-0.125,0.375,2018-02-02 16:24:13,negative
379,I don't understand this #biotech how has it not been hit yet $GBT $XBI still holding up 🤔it should break down and c… https://t.co/ZKiTjhJXuW,-0.155555555556,0.288888888889,2018-02-02 16:24:00,negative
380,Someone should reming that OPPORTUNIST SHORTSE:LLER -- Citron-- that $GS reiterated BUY on $NVDA and maintained a $… https://t.co/4F5DsIp8Cv,0.0,0.0,2018-02-02 16:20:48,neutral
381,RT @GoldmanSachs: PODCAST: $GS Research on what venture capital firms are focused on and what it means for established companies: https://t…,0.0,0.0,2018-02-02 16:15:19,neutral
382,Kamunting Street Capital Management LP Lowered Goldman Sachs Group $GS Stake by $2.37 Million ...,0.0,0.0,2018-02-02 16:13:07,neutral
383,"RT @Terri1618: $TWTR trend continues
$LITE getting tighter on wkly
$GS wkly base b/o continuation
$AAPL held prior support/res, then desc t…",-0.4,0.5,2018-02-02 16:06:32,negative
384,$GS Max Pain=262.50. Maturity=02/09/2018. #maxpain #options https://t.co/7ocGs3IN1u https://t.co/Rm0INHJsPF,0.0,0.0,2018-02-02 16:05:35,neutral
385,2 of the most expensive DOW component stocks $BA $GS still down &amp; unable to lift $DJI higher / 🍏 https://t.co/SD2UTVEo3O,-0.0811111111111,0.497777777778,2018-02-02 16:04:24,negative
386,RT @JavierBlas2: Here we go: Goldman Sachs raises Brent #oil 3-month forecast to $75 a barrel (from $62 a barrel). And 6-month forecast to…,0.0,0.0,2018-02-02 16:01:36,neutral
387,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-02 16:01:19,neutral
388,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/HiDRLw8lly $NVDA $TSLA $GS $GILD $WFM $GOOGL $FB,0.2,0.4,2018-02-02 16:00:46,positive
389,Bough $GS March 300 @ 1.00,0.0,0.0,2018-02-02 16:00:03,neutral
390,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 15:58:15,positive
391,"No commitment 
behind vols 
$hlf  
$gs $bac 
$hlf not ez come. 
But 💃🏻 let’s dance w put lender le hoochie markeyre… https://t.co/ETDClKRCUr",-0.4,0.7,2018-02-02 15:57:33,negative
392,Westover Capital Advisors Has Trimmed Goldman Sachs Group $GS Stake as Market Valuation Declined ...,0.0,0.0,2018-02-02 15:54:50,neutral
393,$GS Feb 2 170 Calls for a pop on rates.,0.0,0.0,2018-02-02 15:54:26,neutral
394,"@GoldmanSachs @ChasingCoral @jefforlowski Silly and preposterous.
Hey $GS, we all know you’re trying to score some… https://t.co/gwlit65Crl",-0.5,0.875,2018-02-02 15:49:26,negative
395,🤔 increasing leverage but w higher Tier 1 capital $bac $jpm $gs https://t.co/Y7T3Ugig7q,0.25,0.5,2018-02-02 15:47:46,positive
396,"If you are not making money in this market &amp; want consistency, try our team https://t.co/h3bChCNh9S   $FB $NFLX $AMZN $AMD $TSLA $WYNN $GS",0.0,0.0,2018-02-02 15:45:08,neutral
397,"Obviously $GS analyst Toshiya Hari hasn't been to a Fry's or Best Buy, or checked NewEgg or Amazon.  $AMD and $NVDA… https://t.co/oh1yrpRcyd",0.5,0.4,2018-02-02 15:43:50,positive
398,The bond market is preparing for the fall of America as we know it. Are you still in denial? $TBT $TLT $TNX $XLF $GS https://t.co/NjZM6LVRrE,0.0,0.0,2018-02-02 15:38:30,neutral
399,Goldman Sachs Group $GS PT Raised to $297.00 https://t.co/wRbIkdcQhY,0.0,0.0,2018-02-02 15:37:19,neutral
400,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/wjpocHA5F4

$NFLX $TSLA $AAPL $WFM $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 15:30:20,positive
401,"Get real #daytrading ideas with #TopFiveTraders and #TrendyTrade - by clicking here https://t.co/CvfwVMInZj $GS,… https://t.co/f64qMGtTVN",0.2,0.3,2018-02-02 15:30:20,positive
402,"um damn, just got stopped out of everything, except $GS. going to take a day off.",0.0,0.0,2018-02-02 15:30:06,neutral
403,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Fre… https://t.co/caK4lcFc8W,0.0,0.0,2018-02-02 15:25:11,neutral
404,$SNE Sony should be $75 by March April 2018 and over $100 by December 2018 more increases in dividends should follo… https://t.co/hy3RvDX1Fx,0.5,0.5,2018-02-02 15:19:18,positive
405,Top GainersOption Implied Volatility MoversReport $ZION $FTR $FCX $EFA $JPM $SPY $DIA $GS $JPM $EWZ $MDR $VZ $BAC… https://t.co/EnZPbMzsTe,0.5,0.5,2018-02-02 15:18:34,positive
406,"RT @petenajarian: Financials are off the mat from earlier, $BAC green in the pre, watching $GS and $JPM closely",-0.1,0.4,2018-02-02 15:18:11,negative
407,"RT @bestUStraders: Check out this day trading service featuring #stocks, #crypto and #forex https://t.co/cYnZzsoj0U $BTC, $LTC, $ETH, $GS,…",0.0,0.0,2018-02-02 15:18:00,neutral
408,Can anyone guess the largest holding in $XLF? The answer surprised us. Here's a clue... it's not $GS,0.1,0.9,2018-02-02 15:17:34,positive
409,"Added more $GS Feb9 275c - avg now downs to 1.84. No plan to add more. If not working, will get out. https://t.co/90r6aVNiBJ",0.5,0.5,2018-02-02 15:15:47,positive
410,$GS lows on day,0.0,0.0,2018-02-02 15:15:41,neutral
411,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $BIDU $GS $FB",0.4,0.558333333333,2018-02-02 15:15:10,positive
412,$GS flt_ut_continuation_early  Stock at: 270.2 #Open [Feb-16 275 #Calls 3.15] https://t.co/ERFJnLBTx7,0.0,0.5,2018-02-02 15:14:04,neutral
413,RT @GoldmanSachs: PODCAST: $GS Research on what venture capital firms are focused on and what it means for established companies: https://t…,0.0,0.0,2018-02-02 15:09:20,neutral
414,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-02 15:08:39,neutral
415,@option_snipper Yeah how u do that stock keeps going down? What about $GS?,-0.155555555556,0.288888888889,2018-02-02 15:08:23,negative
416,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 15:04:43,neutral
417,$GS flt_ut_continuation_early  Stock at: 270.2 #Open [Feb-16 275 #Calls 3.15] https://t.co/1PSVzixSKh,0.0,0.5,2018-02-02 15:02:09,neutral
418,"Check out this day trading service featuring #stocks, #crypto and #forex https://t.co/cYnZzsoj0U $BTC, $LTC, $ETH, $GS, $JPM, $DIS",0.0,0.0,2018-02-02 15:00:24,neutral
419,#bitcoin I closed SELL transaction. take #profit  and+BAY/ My fthought about investor here https://t.co/ma9BR8AjlO… https://t.co/M0VOHtTMwA,-0.1,0.1,2018-02-02 14:57:22,negative
420,RT @GoldmanSachs: PODCAST: VC is more than just Silicon Valley and Sand Hill Road. $GS' Heath Terry looks at where the venture dollars are…,0.5,0.5,2018-02-02 14:48:49,positive
421,Goldman Sachs Group Inc $GS Expected to Announce Quarterly Sales of $8.70 Billion https://t.co/Vou4UOJOXl,-0.1,0.4,2018-02-02 14:48:18,negative
422,"Morgan Stanley Reconfirms a ""Overweight"" Rating on Goldman Sachs Group $GS and $297 Target https://t.co/APyoYIPsp1",0.0,0.0,2018-02-02 14:45:15,neutral
423,Hightower Advisors Has Increased Its Goldman Sachs Group $GS Position https://t.co/tTih9gd6EI,0.0,0.0,2018-02-02 14:44:19,neutral
424,$GS should go green soon,-0.2,0.3,2018-02-02 14:43:13,negative
425,"#LegalQ Fri: Beyond the obvious Moral reasons, is there a Legal Requirement for #MorrisonFoerster to notify potenti… https://t.co/vOXSL9TX73",0.0666666666667,0.316666666667,2018-02-02 14:40:07,positive
426,RT @Sandro_power: I just tested the live stream it is working well today so we will do a live stream tonight in about 5 hours fomr this pos…,0.136363636364,0.5,2018-02-02 14:39:46,positive
427,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 14:39:37,positive
428,RT @Sandro_power: https://t.co/U9wfHSXorE     live stream now                   $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  $AAPL,0.136363636364,0.5,2018-02-02 14:39:26,positive
429,Added more $gs Feb9 275c - avg now downs to 2.11 https://t.co/UZ2RTv6kpU,0.5,0.5,2018-02-02 14:37:11,positive
430,Added $BABA and $GS calls,0.0,0.0,2018-02-02 14:36:58,neutral
431,Greenhaven Associates Cut Goldman Sachs $Gs $GS Position https://t.co/qwRRkFeW0u,0.0,0.0,2018-02-02 14:36:28,neutral
432,RT @GoldmanSachs: PODCAST: VC is more than just Silicon Valley and Sand Hill Road. $GS' Heath Terry looks at where the venture dollars are…,0.5,0.5,2018-02-02 14:35:28,positive
433,Meyer Handelman Co Lifted Goldman Sachs Group $GS Position https://t.co/inupsjXOxm,0.0,0.0,2018-02-02 14:35:02,neutral
434,$baba $nflx green at open. Buyer still willing to buy into growth names. Still not a sell off just more rotations.… https://t.co/auSYPBPRDv,0.1375,0.5125,2018-02-02 14:34:51,positive
435,Bot $GS Feb9 275c at 2.16,0.0,0.0,2018-02-02 14:34:25,neutral
436,Sonar top 10 NYSE @ open: $BABA $BOOT $DATA $DECK $ETH $GES $GS $KEM $S $TWTR See them ranked https://t.co/ykchCbczP2,0.25,0.5,2018-02-02 14:32:27,positive
437,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/tP8cX2qyrG

$NFLX $TSLA $AAPL $BABA $AMD $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 14:30:19,positive
438,$GS goldman up $AMZN target to 1850 from 1600   BA-BOOM!  ill be adding on any weakness,-0.5,1.0,2018-02-02 14:30:08,negative
439,RT @BrandonVanZee: 02/01/18 - View today's #MarketOutlook from @Market_Scholars here: https://t.co/UiQ5lYYdnZ   Discussed: $SPY $IWM $AMZN…,0.0,0.0,2018-02-02 14:28:25,neutral
440,"Some observations here https://t.co/hukfepyAg9 …

$AAPL $AMZN $GOOGL $BABA $FB $GS $BAC $XLF",0.0,0.0,2018-02-02 14:26:12,neutral
441,"$GS:

Minneapolis Fed’s Kashkari: Strong January jobs data show ‘one of …:

https://t.co/IejqD5ytq9",0.433333333333,0.733333333333,2018-02-02 14:23:16,positive
442,"RT @petenajarian: Financials are off the mat from earlier, $BAC green in the pre, watching $GS and $JPM closely",-0.1,0.4,2018-02-02 14:21:36,negative
443,RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research’s political economist says proposals are immi…,0.0,0.1,2018-02-02 14:21:35,neutral
444,Shareholder Calamos Wealth Management Has Lifted Goldman Sachs $GS Stake https://t.co/UKULi4vG0L,0.0,0.0,2018-02-02 14:21:10,neutral
445,RT @BrandonVanZee: 02/01/18 - View today's #MarketOutlook from @Market_Scholars here: https://t.co/UiQ5lYYdnZ   Discussed: $SPY $IWM $AMZN…,0.0,0.0,2018-02-02 14:19:04,neutral
446,"RT @zorrotrading: About $GS call   #oilprice &gt; 80:
Goldman traders are losing money by following the firm's own advice:
https://t.co/wrSdzi…",0.133333333333,0.5,2018-02-02 14:17:54,positive
447,"Financials are off the mat from earlier, $BAC green in the pre, watching $GS and $JPM closely",-0.1,0.4,2018-02-02 14:16:52,negative
448,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 14:13:17,positive
449,RT @sonycomeback: $SNE #SONY Sony pictures profits will quadruple this year $GS $JPM $MS $C https://t.co/WfqV4JxNtW,0.0,0.0,2018-02-02 14:09:22,neutral
450,RT @aleksandrc314: #bitcoin result of my forecast from 01/31/2018 for $btcusd https://t.co/3WYDAv6rEU   #profit #BTCUSD crypto #cryptocurre…,0.0,0.0,2018-02-02 14:08:36,neutral
451,#bitcoin result of my forecast from 01/31/2018 for $btcusd https://t.co/3WYDAv6rEU   #profit #BTCUSD crypto… https://t.co/gUUvxNDqoK,0.0,0.0,2018-02-02 14:08:13,neutral
452,RT @Sandro_power: https://t.co/U9wfHSXorE     live stream now                   $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  $AAPL,0.136363636364,0.5,2018-02-02 14:04:59,positive
453,RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research’s political economist says proposals are immi…,0.0,0.1,2018-02-02 14:01:55,neutral
454,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/NL34C57jM9 $NVDA $TSLA $GS $GILD $BABA $GOOGL $FB,0.2,0.4,2018-02-02 14:00:42,positive
455,RT @BrandonVanZee: 02/01/18 - View today's #MarketOutlook from @Market_Scholars here: https://t.co/UiQ5lYYdnZ   Discussed: $SPY $IWM $AMZN…,0.0,0.0,2018-02-02 13:55:59,neutral
456,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 13:55:41,positive
457,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-02 13:55:14,neutral
458,RT @Sandro_power: I just tested the live stream it is working well today so we will do a live stream tonight in about 5 hours fomr this pos…,0.136363636364,0.5,2018-02-02 13:54:56,positive
459,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 13:54:26,neutral
460,"$AAPL $MA $EA $GS:

Your first trade for Friday, February 2:

https://t.co/YgkOeYdCTa",0.25,0.333333333333,2018-02-02 13:53:08,positive
461,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 13:50:35,positive
462,RT @Sandro_power: I just tested the live stream it is working well today so we will do a live stream tonight in about 5 hours fomr this pos…,0.136363636364,0.5,2018-02-02 13:50:29,positive
463,"David M. Solomon Sells 21,252 Shares of Goldman Sachs Group Inc $GS Stock https://t.co/YuuSBtO78h",0.0,0.0,2018-02-02 13:47:57,neutral
464,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 13:46:27,positive
465,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $BABA $GS $FB",0.4,0.558333333333,2018-02-02 13:45:08,positive
